time,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain ,surface_pressure ,cloud_cover ,visibility ,wind_speed,soil_temperature
2024-08-24T13:00,25.9,44,12.8,24.8,13,0.00,902.2,87,74360.00,17.1,32.3
2024-08-24T14:00,26.7,43,13.1,25.9,13,0.00,902.0,73,74580.00,16.7,35.6
2024-08-24T15:00,28.1,43,14.3,27.6,8,0.00,901.5,47,74320.00,19.4,36.5
2024-08-24T16:00,27.8,43,14.1,26.6,3,0.00,901.2,63,74560.00,20.3,33.5
2024-08-24T17:00,27.1,44,13.8,25.7,13,0.00,900.9,47,74780.00,18.4,30.2
2024-08-24T18:00,27.0,40,12.2,25.1,5,0.00,900.8,76,75880.00,17.6,27.8
2024-08-24T19:00,25.7,48,13.9,24.4,3,0.00,901.0,49,73960.00,17.7,25.4
2024-08-24T20:00,23.8,57,14.8,24.2,3,0.00,900.7,0,68640.00,8.7,22.5
2024-08-24T21:00,22.9,61,15.0,24.0,0,0.00,900.7,0,65260.00,3.5,21.5
2024-08-24T22:00,21.8,67,15.4,23.0,0,0.00,900.2,27,57660.00,4.6,20.8
2024-08-24T23:00,20.8,72,15.6,22.0,0,0.00,900.1,27,48880.00,4.9,19.9
2024-08-25T00:00,21.1,67,14.7,22.0,0,0.00,899.9,49,56880.00,4.6,20.3
2024-08-25T01:00,20.8,65,14.0,21.4,0,0.00,899.8,37,59500.00,5.4,19.4
2024-08-25T02:00,20.6,65,13.8,20.8,0,0.00,899.4,29,60400.00,7.4,19.2
2024-08-25T03:00,21.3,63,14.0,20.9,0,0.00,899.1,90,62760.00,11.3,20.6
2024-08-25T04:00,20.1,68,14.0,19.9,0,0.00,898.6,2,55320.00,10.6,19.1
2024-08-25T05:00,20.1,66,13.6,20.0,0,0.00,898.6,26,58760.00,8.8,18.8
2024-08-25T06:00,19.3,65,12.5,19.1,0,0.00,898.6,0,59620.00,6.6,17.9
2024-08-25T07:00,18.9,69,13.1,19.2,0,0.00,899.1,0,53320.00,5.1,18.9
2024-08-25T08:00,20.4,64,13.4,20.7,0,0.00,899.7,4,57260.00,5.8,24.0
2024-08-25T09:00,22.5,53,12.5,21.9,0,0.00,900.5,4,68720.00,9.8,28.9
2024-08-25T10:00,23.9,48,12.3,23.3,0,0.00,900.6,0,71620.00,9.7,33.1
2024-08-25T11:00,25.3,42,11.5,25.2,0,0.00,900.5,2,74860.00,10.2,36.7
2024-08-25T12:00,26.3,38,10.8,26.7,0,0.00,900.6,2,75720.00,10.5,39.0
2024-08-25T13:00,27.4,34,10.2,27.5,0,0.00,900.4,57,76300.00,11.0,39.2
2024-08-25T14:00,28.0,32,9.8,27.6,0,0.00,900.2,41,77280.00,11.3,39.2
2024-08-25T15:00,29.1,28,8.7,28.9,0,0.00,899.3,50,78860.00,6.6,35.9
2024-08-25T16:00,29.3,27,8.4,27.9,0,0.00,898.8,64,79300.00,8.6,36.2
2024-08-25T17:00,29.1,28,8.8,27.3,0,0.00,898.0,66,79320.00,10.0,33.4
2024-08-25T18:00,28.1,29,8.4,26.0,0,0.00,898.6,69,79080.00,11.5,28.8
2024-08-25T19:00,27.3,30,8.2,25.2,0,0.00,898.6,100,79100.00,11.3,25.8
2024-08-25T20:00,25.7,33,8.2,23.8,3,0.00,899.2,100,78480.00,10.0,23.9
2024-08-25T21:00,23.8,48,12.1,22.3,3,0.00,899.6,97,74540.00,14.4,23.0
2024-08-25T22:00,22.5,53,12.4,21.7,0,0.00,899.6,25,71700.00,10.9,21.6
2024-08-25T23:00,21.0,64,13.9,21.1,0,0.00,899.2,12,60700.00,7.9,20.1
2024-08-26T00:00,20.2,63,13.0,20.4,0,0.00,899.3,7,62180.00,5.6,19.1
2024-08-26T01:00,19.2,68,13.2,19.5,0,0.00,899.2,0,55940.00,4.9,18.3
2024-08-26T02:00,18.4,72,13.3,18.9,0,0.00,898.9,0,48720.00,4.2,17.5
2024-08-26T03:00,18.2,73,13.3,18.6,0,0.00,898.6,0,47580.00,4.5,17.2
2024-08-26T04:00,17.8,74,13.1,18.2,0,0.00,898.1,0,46020.00,3.9,16.7
2024-08-26T05:00,17.3,76,13.1,17.9,0,0.00,898.1,0,42160.00,2.8,16.2
2024-08-26T06:00,16.8,77,12.7,17.2,0,0.00,898.4,0,40600.00,2.8,15.6
2024-08-26T07:00,16.7,78,12.8,17.2,0,0.00,898.7,0,36100.00,2.3,17.0
2024-08-26T08:00,19.0,70,13.4,19.8,0,0.00,899.7,0,46780.00,1.5,22.9
2024-08-26T09:00,21.4,59,13.1,21.8,0,0.00,900.2,0,61060.00,4.1,27.8
2024-08-26T10:00,23.5,52,13.1,23.7,0,0.00,900.6,0,67740.00,6.4,32.3
2024-08-26T11:00,25.7,45,12.9,26.3,0,0.00,900.4,0,73100.00,9.0,36.9
2024-08-26T12:00,27.4,40,12.6,28.3,0,0.00,901.2,0,75440.00,10.5,40.3
2024-08-26T13:00,28.8,35,11.8,30.3,0,0.00,900.9,25,75980.00,7.6,40.6
2024-08-26T14:00,29.4,31,10.5,30.1,5,0.00,900.7,97,77600.00,6.3,37.6
2024-08-26T15:00,30.8,27,9.7,29.9,3,0.00,899.6,100,79560.00,11.9,37.8
2024-08-26T16:00,29.9,28,9.4,28.5,18,0.00,899.1,100,79460.00,8.4,32.9
2024-08-26T17:00,28.3,38,12.6,26.9,50,0.00,898.7,100,75920.00,15.2,29.9
2024-08-26T18:00,27.4,40,12.6,26.8,48,0.00,898.5,100,75880.00,10.1,28.3
2024-08-26T19:00,26.5,41,12.2,26.0,20,0.00,898.6,100,75840.00,8.4,25.3
2024-08-26T20:00,24.0,51,13.3,22.7,40,0.00,900.1,100,73220.00,16.3,22.9
2024-08-26T21:00,23.0,56,13.7,22.6,43,0.00,899.7,100,70060.00,11.0,21.8
2024-08-26T22:00,22.2,59,13.8,22.5,50,0.00,899.5,100,67820.00,6.6,21.2
2024-08-26T23:00,21.5,61,13.7,22.0,30,0.00,899.1,100,65840.00,4.3,20.2
2024-08-27T00:00,21.1,61,13.3,22.0,5,0.00,899.2,100,66860.00,1.0,19.9
2024-08-27T01:00,20.4,64,13.4,21.2,0,0.00,899.3,92,63400.00,1.5,18.9
2024-08-27T02:00,19.6,69,13.7,20.5,0,0.00,898.9,28,57340.00,1.8,18.3
2024-08-27T03:00,18.4,73,13.5,19.0,0,0.00,898.4,79,49380.00,3.2,17.3
2024-08-27T04:00,17.7,78,13.8,18.5,0,0.00,898.0,73,39400.00,2.9,16.8
2024-08-27T05:00,17.4,79,13.8,18.2,0,0.00,898.0,89,36740.00,2.9,16.5
2024-08-27T06:00,16.7,79,13.0,17.2,0,0.00,898.3,14,35700.00,3.3,15.7
2024-08-27T07:00,16.5,81,13.3,17.1,0,0.00,899.0,47,30500.00,3.3,16.9
2024-08-27T08:00,18.9,73,14.0,19.8,0,0.00,900.1,62,44400.00,2.9,22.0
2024-08-27T09:00,21.3,60,13.3,21.7,0,0.00,900.6,65,61540.00,4.3,26.5
2024-08-27T10:00,23.2,53,13.1,23.5,0,0.00,901.0,48,67740.00,4.7,30.7
2024-08-27T11:00,25.2,45,12.5,26.0,0,0.00,901.1,7,73200.00,6.4,35.3
2024-08-27T12:00,27.2,40,12.5,28.5,0,0.00,901.9,0,75520.00,8.4,38.9
2024-08-27T13:00,28.7,32,10.4,29.2,0,0.00,901.7,0,77160.00,9.4,40.0
2024-08-27T14:00,29.7,28,9.3,30.3,0,0.00,901.7,2,78960.00,7.1,39.9
2024-08-27T15:00,30.3,25,8.1,30.5,0,0.00,901.0,16,79980.00,5.2,36.5
2024-08-27T16:00,30.6,25,8.3,30.0,0,0.00,900.5,5,80340.00,2.8,36.8
2024-08-27T17:00,30.6,23,7.1,29.5,3,0.00,899.8,33,81140.00,2.7,34.1
2024-08-27T18:00,29.6,25,7.5,27.7,8,0.00,899.9,69,80980.00,8.7,29.5
2024-08-27T19:00,27.3,39,12.2,26.0,0,0.00,900.1,52,76380.00,13.8,25.8
2024-08-27T20:00,25.8,41,11.6,25.3,0,0.00,900.6,77,75920.00,7.0,23.9
2024-08-27T21:00,24.7,43,11.3,24.5,3,0.00,900.8,72,75900.00,4.2,22.7
2024-08-27T22:00,23.7,51,13.0,24.3,3,0.00,900.3,56,74300.00,2.6,21.8
2024-08-27T23:00,23.0,52,12.7,22.9,20,0.00,900.5,78,72680.00,6.7,21.3
2024-08-28T00:00,22.8,50,11.8,22.6,10,0.00,900.6,43,74220.00,5.0,20.8
2024-08-28T01:00,22.0,56,12.8,22.6,8,0.00,900.8,39,71320.00,1.9,19.8
2024-08-28T02:00,21.0,60,13.0,21.6,0,0.00,900.8,36,67880.00,2.3,18.7
2024-08-28T03:00,20.7,60,12.7,21.2,0,0.00,900.4,57,66960.00,3.0,19.1
2024-08-28T04:00,20.3,62,12.8,20.9,0,0.00,900.4,52,65680.00,2.2,18.6
2024-08-28T05:00,19.8,63,12.5,20.3,0,0.00,900.1,62,63540.00,1.8,18.0
2024-08-28T06:00,18.6,69,12.8,19.2,0,0.00,900.6,57,56340.00,1.5,17.2
2024-08-28T07:00,18.1,71,12.8,18.6,0,0.00,900.9,42,49340.00,3.1,18.4
2024-08-28T08:00,20.0,66,13.4,20.7,0,0.00,902.0,47,56400.00,2.8,23.0
2024-08-28T09:00,21.8,55,12.4,22.0,0,0.00,902.3,52,67400.00,4.0,27.2
2024-08-28T10:00,23.7,49,12.4,24.0,0,0.00,902.7,35,71580.00,3.2,30.8
2024-08-28T11:00,25.5,43,12.0,26.2,0,0.00,902.2,11,74660.00,6.5,35.7
2024-08-28T12:00,27.0,38,11.5,27.8,0,0.00,902.6,0,75840.00,8.9,38.9
2024-08-28T13:00,28.3,35,11.4,29.7,0,0.00,902.8,0,76140.00,8.2,40.6
2024-08-28T14:00,29.2,32,10.8,31.1,0,0.00,902.8,0,77260.00,4.4,40.0
2024-08-28T15:00,30.1,30,10.7,31.4,0,0.00,902.0,32,78420.00,4.0,37.6
2024-08-28T16:00,30.4,29,10.4,30.7,0,0.00,901.7,12,78680.00,3.9,36.5
2024-08-28T17:00,30.2,28,9.7,28.9,0,0.00,901.2,41,79300.00,8.9,33.4
2024-08-28T18:00,29.5,30,10.1,28.7,0,0.00,901.5,69,79060.00,5.7,30.1
2024-08-28T19:00,28.5,32,10.2,27.6,0,0.00,901.4,53,78680.00,7.2,27.1
2024-08-28T20:00,26.6,41,12.3,25.6,3,0.00,901.7,38,75900.00,11.8,25.1
2024-08-28T21:00,26.0,39,11.0,24.9,0,0.00,901.9,78,76360.00,9.2,24.5
2024-08-28T22:00,25.4,41,11.2,24.9,0,0.00,901.5,79,75880.00,6.5,24.1
2024-08-28T23:00,24.6,44,11.6,24.4,0,0.00,901.2,72,75860.00,5.1,23.0
2024-08-29T00:00,24.2,44,11.2,23.7,0,0.00,901.1,76,75900.00,6.3,22.9
2024-08-29T01:00,23.9,44,10.9,23.4,0,0.00,901.3,88,75820.00,5.1,22.6
2024-08-29T02:00,23.6,44,10.7,22.9,0,0.00,901.4,83,75800.00,6.5,22.5
2024-08-29T03:00,23.5,42,9.8,22.4,0,0.00,900.9,70,75780.00,7.1,21.9
2024-08-29T04:00,23.1,43,9.8,22.2,0,0.00,900.5,66,75840.00,6.0,21.7
2024-08-29T05:00,22.3,47,10.5,21.9,0,0.00,900.0,56,75320.00,4.4,20.6
2024-08-29T06:00,21.3,51,10.7,21.0,0,0.00,900.3,61,73620.00,3.2,19.9
2024-08-29T07:00,20.7,56,11.6,21.0,0,0.00,900.4,74,71000.00,1.8,20.1
2024-08-29T08:00,21.5,57,12.7,22.2,0,0.00,901.2,65,68480.00,1.3,24.0
2024-08-29T09:00,23.1,47,11.2,22.9,0,0.00,901.5,64,74140.00,3.4,26.8
2024-08-29T10:00,24.5,43,11.1,24.0,0,0.00,901.9,67,75180.00,6.2,31.1
2024-08-29T11:00,26.1,42,12.2,25.9,0,0.00,901.8,51,75220.00,9.0,35.8
2024-08-29T12:00,27.5,40,12.7,28.4,0,0.00,901.6,23,75620.00,9.2,39.2
2024-08-29T13:00,28.9,37,12.7,30.7,0,0.00,901.3,46,75880.00,6.8,39.7
2024-08-29T14:00,30.0,32,11.5,31.1,0,0.00,901.1,0,77460.00,6.9,40.8
2024-08-29T15:00,31.2,25,8.9,31.6,0,0.00,900.0,53,80040.00,5.1,39.0
2024-08-29T16:00,30.5,26,8.8,27.8,5,0.00,900.0,97,80240.00,16.4,34.3
2024-08-29T17:00,27.6,38,12.0,25.8,35,0.00,899.5,100,75920.00,16.7,29.9
2024-08-29T18:00,26.1,45,13.2,25.2,20,0.00,899.6,100,75340.00,13.4,26.7
2024-08-29T19:00,25.7,44,12.5,24.8,10,0.00,899.9,54,75820.00,11.6,24.6
2024-08-29T20:00,24.4,47,12.3,23.7,3,0.00,900.1,60,75280.00,9.4,23.0
2024-08-29T21:00,23.7,49,12.3,23.7,5,0.00,900.2,67,74620.00,5.2,21.8
2024-08-29T22:00,22.6,56,13.4,23.2,10,0.00,899.7,73,71540.00,3.3,20.7
2024-08-29T23:00,21.4,62,13.9,22.2,0,0.00,899.4,41,64580.00,3.5,19.9
2024-08-30T00:00,20.6,66,14.0,21.2,5,0.00,899.6,68,58840.00,5.0,19.8
2024-08-30T01:00,20.8,66,14.2,21.2,0,0.00,899.7,67,57920.00,6.9,20.0
2024-08-30T02:00,21.0,63,13.7,21.3,0,0.00,899.9,74,62560.00,6.2,20.0
2024-08-30T03:00,20.8,62,13.3,21.3,0,0.00,899.3,76,64300.00,4.2,19.7
2024-08-30T04:00,20.2,63,12.9,20.6,0,0.00,898.6,59,63380.00,3.8,19.0
2024-08-30T05:00,19.9,67,13.6,20.6,0,0.00,898.6,70,58760.00,3.3,18.6
2024-08-30T06:00,19.2,67,13.0,19.8,0,0.00,899.3,48,57980.00,2.6,17.8
2024-08-30T07:00,18.9,68,12.9,19.6,0,0.00,899.6,38,56520.00,1.9,18.3
2024-08-30T08:00,20.2,66,13.7,21.3,0,0.00,900.3,33,55440.00,1.1,23.1
2024-08-30T09:00,21.7,57,12.8,22.0,0,0.00,900.7,41,64680.00,4.6,26.8
2024-08-30T10:00,23.3,52,12.9,23.3,0,0.00,900.8,51,69000.00,6.2,29.9
2024-08-30T11:00,25.2,44,12.1,25.7,0,0.00,901.0,54,74540.00,5.4,33.9
2024-08-30T12:00,26.6,40,11.9,27.8,0,0.00,901.1,45,75700.00,6.6,37.4
2024-08-30T13:00,27.5,37,11.5,28.2,0,0.00,900.9,63,75880.00,6.1,35.1
2024-08-30T14:00,28.0,36,11.5,28.5,0,0.00,900.5,64,76100.00,3.6,35.6
2024-08-30T15:00,29.5,31,10.6,29.4,0,0.00,899.9,14,78080.00,5.6,38.2
2024-08-30T16:00,29.4,31,10.5,28.6,0,0.00,899.1,1,78260.00,8.2,35.5
2024-08-30T17:00,29.5,29,9.6,28.5,3,0.00,898.7,32,79120.00,6.2,33.1
2024-08-30T18:00,28.9,28,8.6,27.1,30,0.00,899.1,85,79720.00,9.4,29.3
2024-08-30T19:00,27.0,37,11.1,25.6,18,0.00,899.3,97,77120.00,11.4,25.6
2024-08-30T20:00,25.3,41,11.1,24.4,10,0.00,899.6,49,75840.00,8.4,23.6
2024-08-30T21:00,23.5,49,12.2,22.7,0,0.00,899.7,67,74480.00,10.5,22.0
2024-08-30T22:00,23.0,51,12.3,22.3,13,0.00,899.2,42,73780.00,9.3,21.1
2024-08-30T23:00,22.2,51,11.6,21.5,5,0.00,898.7,53,73640.00,8.5,20.7
2024-08-31T00:00,22.1,51,11.5,21.7,3,0.00,898.9,62,73900.00,6.3,20.5
2024-08-31T01:00,21.4,54,11.7,21.3,0,0.00,899.1,68,72080.00,4.7,19.7
2024-08-31T02:00,20.8,55,11.4,20.4,0,0.00,899.1,40,71260.00,5.4,19.1
2024-08-31T03:00,20.4,55,11.0,19.9,0,0.00,898.2,31,71380.00,5.5,18.3
2024-08-31T04:00,19.7,58,11.2,19.7,3,0.00,898.2,58,69460.00,2.6,18.1
2024-08-31T05:00,19.0,65,12.3,19.3,0,0.00,898.1,80,63640.00,2.5,17.6
2024-08-31T06:00,18.5,66,12.1,18.7,3,0.00,898.4,48,59680.00,3.2,17.7
2024-08-31T07:00,18.5,68,12.5,18.7,0,0.00,898.9,53,56480.00,4.1,17.9
2024-08-31T08:00,20.3,65,13.5,21.0,0,0.00,899.5,60,60260.00,2.5,22.5
2024-08-31T09:00,22.6,54,12.9,23.2,0,0.00,899.8,67,69800.00,2.2,26.6
2024-08-31T10:00,24.6,46,12.2,25.0,0,0.00,900.0,74,74160.00,1.8,29.9
2024-08-31T11:00,26.0,42,12.1,26.3,0,0.00,900.2,69,75440.00,5.7,33.8
2024-08-31T12:00,26.8,41,12.4,27.0,0,0.00,900.4,57,75760.00,9.4,34.9
2024-08-31T13:00,28.0,36,11.6,28.8,0,0.00,900.6,31,76080.00,7.6,38.2
2024-08-31T14:00,29.0,32,10.6,30.0,3,0.00,900.3,0,77300.00,6.9,39.4
2024-08-31T15:00,30.1,28,9.6,30.9,3,0.00,899.5,54,79160.00,4.6,35.6
2024-08-31T16:00,30.1,28,9.6,29.7,0,0.00,899.1,100,79380.00,3.3,34.8
2024-08-31T17:00,28.5,34,11.1,26.3,0,0.00,898.7,100,77580.00,17.4,28.5
2024-08-31T18:00,27.2,37,11.2,25.6,3,0.00,898.7,100,76780.00,13.1,26.5
2024-08-31T19:00,26.0,43,12.4,25.2,3,0.00,898.4,51,75800.00,10.7,24.5
2024-08-31T20:00,24.6,45,11.9,23.9,8,0.00,898.7,100,75580.00,8.9,22.9
2024-08-31T21:00,23.8,49,12.4,22.9,13,0.00,899.3,100,74360.00,11.5,22.8
2024-08-31T22:00,23.2,50,12.2,22.1,40,0.00,899.2,62,73960.00,11.9,22.2
2024-08-31T23:00,22.0,56,12.8,20.8,40,0.00,898.8,69,69700.00,14.5,21.3
2024-09-01T00:00,21.0,60,13.0,20.7,28,0.00,898.9,98,66620.00,8.5,19.9
2024-09-01T01:00,20.5,63,13.2,20.4,18,0.00,898.5,48,63040.00,7.4,19.3
2024-09-01T02:00,19.6,67,13.3,19.8,15,0.00,898.6,72,57700.00,6.5,18.9
2024-09-01T03:00,20.0,64,13.0,20.6,5,0.00,897.9,71,63040.00,2.9,19.5
2024-09-01T04:00,19.5,68,13.4,20.3,20,0.00,897.6,76,57160.00,2.3,18.9
2024-09-01T05:00,19.0,72,13.8,20.0,5,0.00,897.3,71,50380.00,1.8,18.5
2024-09-01T06:00,17.6,79,14.0,18.5,13,0.00,897.7,57,36720.00,2.9,17.4
2024-09-01T07:00,17.5,81,14.2,18.8,10,0.00,897.8,63,33400.00,0.8,18.1
2024-09-01T08:00,18.3,76,14.0,19.2,13,0.00,898.3,56,37720.00,3.3,20.7
2024-09-01T09:00,20.3,64,13.3,20.7,10,0.00,898.7,58,57400.00,4.1,24.7
2024-09-01T10:00,22.1,59,13.7,23.1,0,0.00,899.1,33,63180.00,1.3,28.0
2024-09-01T11:00,24.2,51,13.4,25.3,0,0.00,899.1,12,69240.00,6.0,33.0
2024-09-01T12:00,26.0,45,13.1,27.7,0,0.00,899.2,3,73820.00,7.4,36.6
2024-09-01T13:00,27.2,41,12.8,29.0,0,0.00,899.0,0,75220.00,7.6,37.8
2024-09-01T14:00,28.1,37,12.0,29.6,0,0.00,898.5,35,75860.00,5.2,37.2
2024-09-01T15:00,29.4,33,11.5,30.2,0,0.00,896.8,99,77420.00,6.2,37.1
2024-09-01T16:00,28.9,33,11.1,28.2,3,0.00,896.5,100,77720.00,7.4,32.3
2024-09-01T17:00,24.7,53,14.5,22.7,25,0.00,896.4,100,68740.00,23.6,25.0
2024-09-01T18:00,24.2,53,14.1,24.1,28,0.00,897.0,100,70900.00,10.1,25.1
2024-09-01T19:00,23.3,55,13.7,22.8,20,0.00,897.4,100,69320.00,11.7,22.8
2024-09-01T20:00,22.0,60,13.9,22.5,33,0.00,897.7,100,65900.00,5.8,21.3
2024-09-01T21:00,21.1,62,13.6,20.6,58,0.00,898.3,100,63140.00,11.4,21.3
2024-09-01T22:00,18.5,83,15.5,19.1,65,0.00,898.5,100,23520.00,8.9,19.3
2024-09-01T23:00,17.8,86,15.5,19.6,60,0.00,898.5,100,16740.00,0.4,18.6
2024-09-02T00:00,17.5,89,15.7,18.5,45,0.00,898.5,95,13980.00,6.6,17.7
2024-09-02T01:00,17.0,92,15.7,18.3,13,0.00,898.7,14,9080.00,4.4,17.1
2024-09-02T02:00,16.4,93,15.3,17.6,5,0.00,898.2,0,6380.00,4.0,16.5
2024-09-02T03:00,16.4,91,14.9,17.3,0,0.00,897.8,18,9600.00,5.2,16.3
2024-09-02T04:00,16.1,89,14.3,16.9,0,0.00,897.3,70,13760.00,4.0,15.9
2024-09-02T05:00,16.0,87,13.8,16.8,0,0.00,897.2,34,18320.00,2.9,15.4
2024-09-02T06:00,15.7,87,13.6,16.6,0,0.00,897.8,56,19020.00,1.8,15.3
2024-09-02T07:00,15.7,87,13.6,16.7,0,0.00,898.7,21,18900.00,1.3,15.7
2024-09-02T08:00,17.1,86,14.8,18.4,0,0.00,899.8,0,18060.00,2.5,20.1
2024-09-02T09:00,20.0,70,14.3,20.6,0,0.00,900.4,0,44680.00,5.5,25.0
2024-09-02T10:00,22.1,62,14.5,22.6,0,0.00,901.4,0,57460.00,6.6,28.7
2024-09-02T11:00,24.2,47,12.2,24.4,0,0.00,901.5,76,73120.00,7.7,30.9
2024-09-02T12:00,25.5,39,10.6,25.2,0,0.00,902.2,70,75900.00,8.6,33.0
2024-09-02T13:00,26.8,36,10.5,26.9,0,0.00,902.2,44,76300.00,9.6,36.8
2024-09-02T14:00,27.7,33,10.0,28.2,0,0.00,902.2,36,77300.00,7.9,36.8
2024-09-02T15:00,27.7,32,9.5,26.5,0,0.00,901.4,77,77840.00,7.6,33.1
2024-09-02T16:00,27.9,31,9.2,26.5,0,0.00,901.0,87,78580.00,8.7,31.6
2024-09-02T17:00,27.6,32,9.5,27.2,0,0.00,900.9,84,78780.00,1.8,29.0
2024-09-02T18:00,25.1,47,13.0,23.9,0,0.00,901.3,97,74140.00,15.4,25.1
2024-09-02T19:00,24.5,45,11.8,23.6,5,0.00,901.3,43,75580.00,10.0,23.5
2024-09-02T20:00,23.1,51,12.4,22.8,3,0.00,901.7,59,73560.00,6.8,21.5
2024-09-02T21:00,21.9,54,12.2,21.8,3,0.00,902.1,33,71760.00,5.6,20.3
2024-09-02T22:00,20.7,62,13.2,21.2,0,0.00,901.9,33,64580.00,4.1,19.4
2024-09-02T23:00,19.8,65,13.0,20.2,0,0.00,901.8,46,60800.00,3.7,18.7
2024-09-03T00:00,19.8,64,12.8,20.0,3,0.00,901.5,67,61820.00,4.2,18.5
2024-09-03T01:00,19.5,65,12.8,19.8,0,0.00,901.6,77,60180.00,4.2,18.2
2024-09-03T02:00,19.4,64,12.5,19.5,0,0.00,901.7,72,61820.00,4.6,18.4
2024-09-03T03:00,19.5,66,13.0,19.9,0,0.00,901.2,76,59300.00,3.9,18.3
2024-09-03T04:00,19.0,69,13.2,19.5,0,0.00,901.6,72,54960.00,3.1,17.9
2024-09-03T05:00,18.9,71,13.6,19.5,0,0.00,901.1,87,50520.00,4.1,18.1
2024-09-03T06:00,18.8,73,13.8,19.7,0,0.00,901.6,89,48460.00,2.4,17.9
2024-09-03T07:00,19.0,75,14.5,20.2,0,0.00,902.1,91,45240.00,1.5,18.5
2024-09-03T08:00,19.8,75,15.2,21.3,0,0.00,902.7,61,43140.00,1.5,21.3
2024-09-03T09:00,21.5,64,14.4,22.6,3,0.00,902.8,71,56100.00,2.5,25.3
2024-09-03T10:00,23.3,58,14.6,24.0,0,0.00,903.4,71,62960.00,5.7,29.5
2024-09-03T11:00,25.0,50,13.8,25.4,3,0.00,903.8,82,70380.00,9.0,33.4
2024-09-03T12:00,26.3,44,13.1,26.9,5,0.00,904.2,55,74200.00,9.9,35.7
2024-09-03T13:00,27.1,41,12.8,28.1,5,0.00,903.7,54,75440.00,8.9,36.4
2024-09-03T14:00,27.7,39,12.5,28.3,23,0.00,903.5,88,75880.00,9.4,36.8
2024-09-03T15:00,26.0,52,15.4,24.4,25,0.00,902.4,100,69420.00,23.2,29.2
2024-09-03T16:00,26.5,44,13.3,25.2,25,0.00,902.4,100,74600.00,16.3,32.4
2024-09-03T17:00,26.9,35,10.2,25.2,45,0.00,901.8,100,77300.00,12.7,30.2
2024-09-03T18:00,26.3,41,12.0,25.2,35,0.00,902.3,100,76020.00,12.0,26.5
2024-09-03T19:00,25.4,48,13.6,25.5,8,0.00,902.0,100,74820.00,7.3,24.1
2024-09-03T20:00,23.9,52,13.5,24.3,8,0.00,902.2,100,73380.00,5.0,21.9
2024-09-03T21:00,22.6,55,13.1,22.8,5,0.00,902.3,100,71140.00,5.1,21.0
2024-09-03T22:00,21.6,59,13.3,21.7,0,0.00,902.1,18,67620.00,6.5,20.0
2024-09-03T23:00,20.9,61,13.1,21.0,0,0.00,901.8,32,64860.00,6.1,19.3
2024-09-04T00:00,20.9,59,12.6,20.9,0,0.00,901.8,40,67500.00,6.1,19.3
2024-09-04T01:00,20.3,60,12.3,20.2,0,0.00,901.7,34,66500.00,5.6,18.6
2024-09-04T02:00,19.8,60,11.8,19.6,0,0.00,901.3,8,67020.00,5.4,17.9
2024-09-04T03:00,19.8,58,11.3,19.6,0,0.00,900.8,4,68600.00,4.1,17.7
2024-09-04T04:00,19.1,64,12.1,19.3,0,0.00,900.7,1,63240.00,3.1,17.0
2024-09-04T05:00,18.3,69,12.5,18.7,0,0.00,900.5,11,55780.00,2.4,16.5
2024-09-04T06:00,17.2,73,12.3,17.5,0,0.00,900.1,0,48080.00,2.9,15.7
2024-09-04T07:00,17.1,75,12.7,17.4,0,0.00,900.3,0,43240.00,3.7,16.5
2024-09-04T08:00,19.1,69,13.3,19.8,0,0.00,901.1,0,52700.00,2.5,21.6
2024-09-04T09:00,22.5,54,12.7,23.0,0,0.00,902.0,0,68180.00,2.2,27.8
2024-09-04T10:00,24.6,48,12.9,24.4,0,0.00,902.5,0,72240.00,7.1,32.0
2024-09-04T11:00,26.0,46,13.5,26.4,0,0.00,902.5,3,73160.00,10.2,35.0
2024-09-04T12:00,27.0,43,13.3,27.3,0,0.00,902.4,26,74760.00,12.5,36.5
2024-09-04T13:00,27.9,38,12.3,27.9,0,0.00,902.2,44,75860.00,13.6,38.4
2024-09-04T14:00,28.5,36,12.0,28.3,0,0.00,901.9,33,75840.00,13.7,38.8
2024-09-04T15:00,30.0,30,10.5,29.8,0,0.00,901.0,42,78100.00,9.6,38.9
2024-09-04T16:00,29.6,31,10.7,28.2,0,0.00,900.9,100,78200.00,11.0,34.9
2024-09-04T17:00,28.6,34,11.2,27.1,0,0.00,900.4,100,77180.00,13.0,30.9
2024-09-04T18:00,27.6,36,11.2,26.5,15,0.00,900.5,100,76940.00,10.2,27.9
2024-09-04T19:00,26.5,41,12.2,25.9,8,0.00,900.4,100,75840.00,9.0,25.1
2024-09-04T20:00,24.8,47,12.8,24.6,25,0.00,900.6,100,75200.00,7.5,23.3
2024-09-04T21:00,23.8,50,12.8,23.4,33,0.00,901.1,98,73820.00,8.7,22.8
2024-09-04T22:00,23.0,54,13.2,22.8,10,0.00,900.5,100,71420.00,8.3,21.8
2024-09-04T23:00,22.9,52,12.5,22.6,8,0.00,900.6,81,72620.00,7.3,21.9
2024-09-05T00:00,23.0,49,11.7,22.6,13,0.00,900.1,62,74620.00,6.7,21.6
2024-09-05T01:00,22.7,51,12.0,22.5,5,0.00,900.1,80,73680.00,5.5,21.1
2024-09-05T02:00,22.5,52,12.2,22.5,10,0.00,900.0,82,73060.00,5.1,21.2
